joystick_x,joystick_y,center_deviation,cursor_in_target,a_in_tolerance,a_deviation,b_in_tolerance,b_deviation,"pump_1_flow, 1","pump_2_flow, 2","pump_3_flow, 3","pump_4_flow, 4","pump_5_flow, 5","pump_6_flow, 6","pump_7_flow, 7","pump_8_flow, 8",scale1,scale2,scale3,scale4,event_occured,response_time
-10.75,-12.5,116.063069,0,1,-30,1,-32,0,1,0,1,0,0,0,0,5,5,7,3,0,0
-12.25,-12.25,131.389079,0,1,-30,1,-32,0,1,0,1,0,0,0,0,6,6,6,4,0,0
-11.5,-9.75,147.628323,0,1,-30,1,-32,0,1,0,1,0,0,0,0,7,7,7,5,0,0
-8.0,-6.0,161.593452,0,1,-30,1,-32,0,1,0,1,0,0,0,0,6,6,6,4,0,0
-8.0,-2.0,170.448373,0,1,-30,1,-32,0,1,0,1,0,0,0,0,7,7,7,5,0,0
-4.75,1.0,176.612229,0,1,-30,1,-32,0,1,0,1,0,0,0,0,6,6,6,6,0,0
-2.0,3.0,178.449491,0,1,-30,1,-32,0,1,0,1,0,0,0,0,5,7,7,7,0,0
1.75,5.25,176.985797,0,1,-30,1,-32,0,1,0,1,0,0,0,0,4,6,6,6,0,0
4.75,7.25,171.268609,0,1,-30,1,-32,0,1,0,1,0,0,0,0,5,5,7,5,0,0
7.0,8.0,162.016885,0,1,-30,1,-32,0,1,0,1,0,0,0,0,4,6,6,6,0,0
8.25,8.5,150.57132,0,1,-30,1,-32,0,1,0,1,0,0,0,0,5,7,7,7,0,0
11.5,8.25,137.862541,0,1,-30,1,-32,0,1,0,1,0,0,0,0,4,6,6,6,0,0
11.5,8.25,122.681664,0,1,-30,1,-32,0,1,0,1,0,0,0,0,5,5,7,5,0,0
11.25,8.25,107.504467,0,1,-30,1,-32,0,1,0,1,0,0,0,0,4,4,6,6,0,0
11.0,7.75,92.535434,0,1,-30,1,-32,0,1,0,1,0,0,0,0,3,3,7,5,0,0
10.25,7.75,78.063587,0,1,-30,1,-32,0,1,0,1,0,0,0,0,4,4,6,6,0,0
7.5,7.25,64.213567,0,1,-30,1,-32,0,1,0,1,0,0,0,0,3,3,5,7,0,0
5.5,6.5,52.961336,0,1,-30,1,-32,0,1,0,1,0,0,0,0,4,4,6,6,0,0
6.75,6.5,43.943162,1,1,-30,1,-32,0,1,0,1,0,0,0,0,5,5,7,7,0,0
8.0,6.75,34.060659,1,1,-30,1,-32,0,1,0,1,0,0,0,0,6,6,6,6,0,0
6.0,5.75,23.338153,1,1,-30,1,-32,0,1,0,1,0,0,0,0,7,5,5,7,0,0
6.0,5.5,15.83248,1,1,-30,1,-32,0,1,0,1,0,0,0,0,6,4,6,6,0,0
6.25,5.25,11.288168,1,1,-30,1,-32,0,1,0,1,0,0,0,0,5,5,7,7,0,0
6.25,4.25,12.812865,1,1,-30,1,-32,0,1,0,1,0,0,0,0,4,6,6,6,0,0
5.0,1.25,18.23939,1,1,-30,1,-32,0,1,0,1,0,0,0,0,3,7,5,7,0,0
4.0,0.75,22.19759,1,1,-30,1,-32,0,1,0,1,0,0,0,0,4,6,6,6,0,0
3.75,0.75,25.932359,1,1,-30,1,-32,0,1,0,1,0,0,0,0,3,5,5,7,0,0
3.75,0.75,29.838407,1,1,-30,1,-32,0,1,0,1,0,0,0,0,4,4,6,6,0,0
3.75,0.75,33.932667,1,1,-30,1,-32,0,1,0,1,0,0,0,0,5,3,5,5,0,0
3.0,0.5,38.153478,1,1,-30,1,-32,0,1,0,1,0,0,0,0,4,4,4,6,0,0
3.0,0.5,41.726024,1,1,-30,1,-32,0,1,0,1,0,0,0,0,3,10,5,5,1,0
2.25,-0.25,45.34276,1,1,-30,1,-32,0,1,0,1,0,0,0,0,4,9,6,4,1,100
1.75,-0.5,47.943772,1,1,-30,1,-32,0,1,0,1,0,0,0,0,3,10,7,5,1,200
-0.5,-1.25,50.026136,0,1,-30,1,-32,0,1,0,1,0,0,0,0,4,9,6,4,1,300
-1.5,-1.5,49.850513,0,1,-30,1,-32,0,1,0,1,0,0,0,0,5,8,5,3,1,400
-2.25,-1.75,48.708481,0,1,-30,1,-32,0,1,0,1,0,0,0,0,4,9,6,4,1,500
-2.25,-1.75,46.802589,1,1,-30,1,-32,0,1,0,1,0,0,0,0,3,10,7,3,1,600
-2.25,-1.75,44.892933,1,1,-30,1,-32,0,1,0,1,0,0,0,0,4,9,6,4,1,700
-2.25,-1.75,42.979486,1,1,-30,1,-32,0,1,0,1,0,0,0,0,3,10,7,5,1,800
-2.0,-1.75,41.062221,1,1,-30,1,-32,0,1,0,1,0,0,0,0,4,9,6,4,1,900
-1.5,-1.5,39.347061,1,1,-30,1,-32,0,1,0,1,0,0,0,0,3,8,5,3,1,1000
-1.5,-1.5,38.182254,1,1,-30,1,-32,0,1,0,1,0,0,0,0,4,9,6,4,1,1100
-1.5,-1.5,37.014376,1,1,-30,1,-32,0,1,0,1,0,0,0,0,5,10,7,5,1,1200
-1.5,-1.5,35.843511,1,1,-30,1,-32,0,1,0,1,0,0,0,0,4,9,6,6,1,1300
-1.5,-1.5,34.669765,1,1,-30,1,-32,0,1,0,1,0,0,0,0,3,10,7,7,1,1400
-1.5,-1.5,33.493259,1,1,-30,1,-32,0,1,0,1,0,0,0,0,4,9,6,6,1,1500
-1.5,-1.5,32.31414,1,1,-30,1,-32,0,1,0,1,0,0,0,0,5,8,7,7,1,1600
-1.5,-1.5,31.132582,1,1,-30,1,-32,0,1,0,1,0,0,0,0,4,5,6,6,0,0
-1.5,-1.5,29.948792,1,1,-30,1,-32,0,1,0,1,0,0,0,0,5,0,5,5,0,0
-1.5,-1.5,28.76302,1,1,-30,1,-32,0,1,0,1,0,0,0,0,4,0,4,6,0,0
-1.5,-1.5,27.575561,1,1,-30,1,-32,0,1,0,1,0,0,0,0,5,0,3,7,0,0
-1.5,-1.5,26.386776,1,1,-30,1,-32,0,1,0,1,0,0,0,0,6,0,4,6,0,0
-1.5,-1.5,25.197098,1,1,-30,1,-32,0,1,0,1,0,0,0,0,7,0,3,7,0,0
-1.5,-1.5,24.007056,1,1,-30,1,-32,0,1,0,1,0,0,0,0,6,0,4,6,0,0
-1.5,-1.5,22.817296,1,1,-30,1,-32,0,1,0,1,0,0,0,0,7,0,5,5,0,0
-1.5,-1.5,21.628618,1,1,-30,1,-32,0,1,0,1,0,0,0,0,6,0,6,4,0,0
-1.5,-1.5,20.442016,1,1,-30,1,-32,0,1,0,1,0,0,0,0,7,0,7,3,0,0
-1.5,-1.5,19.258742,1,1,-30,1,-32,0,1,0,1,0,0,0,0,6,0,6,4,0,0
-1.5,-1.5,18.080381,1,1,-30,1,-32,0,1,0,1,0,0,0,0,7,0,5,5,0,0
-1.5,-1.5,16.908973,1,1,-30,1,-32,0,1,0,1,0,0,0,0,6,0,6,6,0,0
-1.5,-1.5,15.747167,1,1,-30,1,-32,0,1,0,1,0,0,0,0,5,0,7,7,0,0
-1.5,-1.5,14.598455,1,1,-30,1,-32,0,1,0,1,0,0,0,0,4,6,6,6,0,0
-1.5,-1.5,13.467503,1,1,-30,1,-32,0,1,0,1,0,0,0,0,5,5,5,5,0,0
-1.5,-1.5,12.360638,1,1,-30,1,-32,0,1,0,1,0,0,0,0,4,6,4,6,0,0
-1.5,-1.5,11.286554,1,1,-30,1,-32,0,1,0,1,0,0,0,0,3,7,5,7,0,0
-1.5,-1.5,10.257343,1,1,-30,1,-32,0,1,0,1,0,0,0,0,4,6,6,6,0,0
-1.5,-1.5,9.28993,1,1,-30,1,-32,0,1,0,1,0,0,0,0,3,5,5,7,0,0
-1.5,-1.5,8.407908,1,1,-30,1,-32,0,1,0,1,0,0,0,0,4,6,4,6,0,0
-1.5,-1.5,7.643385,1,1,-30,1,-32,0,1,0,1,0,0,0,0,5,7,5,7,0,0
-1.5,-1.5,7.037498,1,1,-30,1,-32,0,1,0,1,0,0,0,0,6,6,6,6,0,0
-1.5,-1.5,6.636774,1,1,-30,1,-32,0,1,0,1,0,0,0,0,5,7,7,7,0,0
-1.5,-1.5,6.482411,1,1,-30,1,-32,0,1,0,1,0,0,0,0,4,6,6,6,0,0
-1.5,-1.5,6.59474,1,1,-30,1,-32,0,1,0,1,0,0,0,0,3,7,5,5,0,0
-1.5,-1.5,6.963734,1,1,-30,1,-32,0,1,0,1,0,0,0,0,4,6,6,4,0,0
-1.5,-1.5,7.554537,1,1,-30,1,-32,0,1,0,1,0,0,0,0,5,7,7,5,0,0
-1.5,-1.5,8.322484,1,1,-30,1,-32,0,1,0,1,0,0,0,0,6,6,2,4,1,0
-1.5,-1.5,9.225669,1,1,-30,1,-32,0,1,0,1,0,0,0,0,5,7,1,3,1,100
-1.5,-1.5,10.230365,1,1,-30,1,-32,0,1,0,1,0,0,0,0,4,6,0,4,1,200
7.0,-1.0,11.31141,1,1,-30,1,-32,0,1,0,1,0,0,0,0,3,7,1,3,1,300
8.75,0.25,12.864439,1,1,-30,1,-32,0,1,0,1,0,0,0,0,4,6,0,4,1,400
8.75,0.25,18.374567,1,1,-30,1,-32,0,1,0,1,0,0,0,0,5,7,1,5,1,500
8.0,0.0,26.144983,1,1,-30,1,-32,0,1,0,1,0,0,0,0,4,6,0,4,1,600
6.25,-1.25,34.032931,1,1,-30,1,-32,0,1,0,1,0,0,0,0,3,7,1,5,1,700
4.0,-2.0,40.766281,1,1,-30,1,-32,0,1,0,1,0,0,0,0,4,6,0,6,1,800
4.0,-2.0,45.524354,1,1,-30,1,-32,0,1,0,1,0,0,0,0,5,5,1,7,1,900
3.5,-0.75,50.282502,0,1,-30,1,-32,0,1,0,1,0,0,0,0,4,6,2,6,1,1000
3.25,-0.75,54.234926,0,1,-30,1,-32,0,1,0,1,0,0,0,0,5,5,1,5,1,1100
1.5,-0.75,57.953486,0,1,-30,1,-32,0,1,0,1,0,0,0,0,6,4,0,4,1,1200
-0.25,0.0,59.974409,0,1,-30,1,-32,0,1,0,1,0,0,0,0,7,3,1,3,1,1300
-0.25,0.0,60.119886,0,1,-30,1,-32,0,1,0,1,0,0,0,0,6,4,0,4,1,1400
-0.25,0.0,60.268347,0,1,-30,1,-32,0,1,0,1,0,0,0,0,7,5,1,3,1,1500
-0.25,0.0,60.419607,0,1,-30,1,-32,0,1,0,1,0,0,0,0,6,4,0,4,1,1600
-0.25,0.0,60.573484,0,1,-30,1,-32,0,1,0,1,0,0,0,0,5,5,1,5,1,1700
-0.25,0.0,60.729799,0,1,-30,1,-32,0,1,0,1,0,0,0,0,6,6,2,6,1,1800
-0.25,0.0,60.888376,0,1,-30,1,-32,0,1,0,1,0,0,0,0,5,7,1,7,1,1900
-0.25,0.0,61.049039,0,1,-30,1,-32,0,1,0,1,0,0,0,0,6,6,2,6,1,2000
-0.75,0.0,61.211617,0,1,-30,1,-32,0,1,0,1,0,0,0,0,5,7,5,5,0,0
-0.75,0.0,60.882312,0,1,-30,1,-32,0,1,0,1,0,0,0,0,4,6,0,6,0,0
-0.75,0.0,60.553465,0,1,-30,1,-32,0,1,0,1,0,0,0,0,5,7,0,7,0,0
-0.75,0.0,60.225006,0,1,-30,1,-32,0,1,0,1,0,0,0,0,4,6,0,6,0,0
-0.75,0.0,59.896861,0,1,-30,1,-32,0,1,0,1,0,0,0,0,3,5,0,7,0,0
-0.75,0.0,59.568958,0,1,-30,1,-32,0,1,0,1,0,0,0,0,4,4,0,6,0,0
-0.75,0.0,59.241226,0,1,-30,1,-32,0,1,0,1,0,0,0,0,3,5,0,7,0,0
-0.75,0.0,58.913592,0,1,-30,1,-32,0,1,0,1,0,0,0,0,4,4,0,6,0,0
-0.75,0.0,58.585982,0,1,-30,1,-32,0,1,0,1,0,0,0,0,5,5,0,5,0,0
-0.75,0.0,58.258326,0,1,-30,1,-32,0,1,0,1,0,0,0,0,6,6,0,4,0,0
-0.75,0.0,57.93055,0,1,-30,1,-32,0,1,0,1,0,0,0,0,5,7,0,3,0,0
-0.75,0.0,57.602583,0,1,-30,1,-32,0,1,0,1,0,0,0,0,4,6,0,4,0,0
-0.75,0.0,57.274351,0,1,-30,1,-32,0,1,0,1,0,0,0,0,5,5,0,5,0,0
-0.75,0.0,56.945784,0,1,-30,1,-32,0,1,0,1,0,0,0,0,4,6,0,4,0,0
-0.75,0.0,56.616807,0,1,-30,1,-32,0,1,0,1,0,0,0,0,3,7,4,3,0,0
-0.75,0.0,56.287351,0,1,-30,1,-32,0,1,0,1,0,0,0,0,4,6,5,4,0,0
-0.75,0.0,55.957342,0,1,-30,1,-32,0,1,0,1,0,0,0,0,5,5,4,5,0,0
-0.75,0.0,55.62671,0,1,-30,1,-32,0,1,0,1,0,0,0,0,6,4,5,6,0,0
-0.75,0.0,55.295382,0,1,-30,1,-32,0,1,0,1,0,0,0,0,5,3,6,5,0,0
-1.5,-1.0,54.963288,0,1,-30,1,-32,0,1,0,1,0,0,0,0,4,4,5,4,0,0
-1.5,-1.0,53.928906,0,1,-30,1,-32,0,1,0,1,0,0,0,0,5,3,4,3,0,0
-1.5,-1.0,52.900845,0,1,-30,1,-32,0,1,0,1,0,0,0,0,6,4,5,4,0,0
-2.75,-1.0,51.879867,0,1,-30,1,-32,0,1,0,1,0,0,0,0,5,3,6,3,0,0
-3.0,-1.25,49.623125,0,1,-30,1,-32,0,1,0,1,0,0,0,0,6,4,5,4,0,0
-3.0,-1.25,47.162651,1,1,-30,1,-32,0,1,0,1,0,0,0,0,7,3,4,5,0,0
-3.25,-1.25,44.732086,1,1,-30,1,-32,0,1,0,1,0,0,0,0,6,4,5,6,0,0
-3.75,-1.5,42.091828,1,1,-30,1,-32,0,1,0,1,0,0,0,0,5,5,4,5,0,0
-5.5,-2.75,39.067944,1,1,-30,1,-32,0,1,0,1,0,0,0,0,6,6,5,4,0,0
-5.5,-2.75,34.850776,1,1,-30,1,-32,0,1,0,1,0,0,0,0,5,5,4,3,0,0
-5.25,-2.75,31.089951,1,1,-30,1,-32,0,1,0,1,0,0,0,0,6,6,5,4,0,0
-3.0,-0.75,28.176833,1,1,-30,1,-32,0,1,0,1,0,0,0,0,5,7,6,3,0,0
-2.5,-0.25,26.380981,1,1,-30,1,-32,0,1,0,1,0,0,0,0,6,6,7,4,0,0
-2.25,1.0,24.760097,1,1,-30,1,-32,0,1,0,1,0,0,0,0,5,7,6,3,0,0
-2.25,1.25,22.51949,1,1,-30,1,-32,0,1,0,1,0,0,0,0,6,6,5,4,0,0
-1.5,1.5,20.111721,1,1,-30,1,-32,0,1,0,1,0,0,0,0,5,7,6,5,0,0
-1.25,1.5,18.082515,1,1,-30,1,-32,0,1,0,1,0,0,0,0,4,6,7,4,0,0
-1.25,1.5,16.264387,1,1,-30,1,-32,0,1,0,1,0,0,0,0,3,7,6,3,0,0
-1.25,1.5,14.487755,1,1,-30,1,-32,0,1,0,1,0,0,0,0,4,6,5,4,0,0
-1.25,1.5,12.768419,1,1,-30,1,-32,0,1,0,1,0,0,0,0,5,7,6,5,0,0
-1.25,1.5,11.131212,1,1,-30,1,-32,0,1,0,1,0,0,0,0,6,6,5,6,0,0
-1.25,1.5,9.616154,1,1,-30,1,-32,0,1,0,1,0,0,0,0,7,7,4,5,0,0
-1.0,1.5,8.288164,1,1,-30,1,-32,0,1,0,1,0,0,0,0,6,6,5,6,0,0
1.25,-0.5,7.498055,1,1,-30,1,-32,0,1,0,1,0,0,0,0,5,5,6,7,0,0
1.25,-0.5,9.101069,1,1,-30,1,-32,0,1,0,1,0,0,0,0,6,4,5,6,0,0
1.0,-0.5,10.707827,1,1,-30,1,-32,0,1,0,1,0,0,0,0,7,3,4,7,0,0
1.0,-0.5,12.066211,1,1,-30,1,-32,0,1,0,1,0,0,0,0,6,4,3,6,0,0
-1.75,-0.25,13.425,1,1,-30,1,-32,0,1,0,1,0,0,0,0,7,3,4,5,0,0
-3.75,0.75,12.022219,1,1,-30,1,-32,0,1,0,1,0,0,0,0,6,4,3,4,0,0
-3.75,1.0,8.570658,1,1,-30,1,-32,0,1,0,1,0,0,0,0,7,5,4,3,0,0
-3.75,1.0,5.291155,1,1,-30,1,-32,0,1,0,1,0,0,0,0,6,4,5,4,0,0
-3.75,1.0,2.954731,1,1,-30,1,-32,0,1,0,1,0,0,0,0,7,5,6,3,0,0
-3.75,1.0,3.961237,1,1,-30,1,-32,0,1,0,1,0,0,0,0,6,4,7,4,0,0
-3.75,1.0,6.993747,1,1,-30,1,-32,0,1,0,1,0,0,0,0,7,3,6,5,0,0
-3.75,1.0,10.41285,1,1,-30,1,-32,0,1,0,1,0,0,0,0,6,4,5,4,0,0
-3.75,1.0,13.938089,1,1,-30,1,-32,0,1,0,1,0,0,0,0,5,3,6,3,0,0
-3.75,1.0,17.506448,1,1,-30,1,-32,0,1,0,1,0,0,0,0,4,4,5,4,0,0
-3.75,1.0,21.096885,1,1,-30,1,-32,0,1,0,1,0,0,0,0,5,3,4,5,0,0
-3.75,1.0,24.70049,1,1,-30,1,-32,0,1,0,1,0,0,0,0,4,4,5,6,0,0
-3.25,1.25,28.312867,1,1,-30,1,-32,0,1,0,1,0,0,0,0,3,3,4,7,0,0
-2.5,1.5,31.578313,1,1,-30,1,-32,0,1,0,1,0,0,0,0,4,4,5,6,0,0
-2.5,1.5,34.271959,1,1,-30,1,-32,0,1,0,1,0,0,0,0,5,3,6,7,0,0
-1.25,1.5,36.974541,1,1,-30,1,-32,0,1,0,1,0,0,0,0,6,4,5,6,0,0
1.0,1.25,38.575413,1,1,-30,1,-32,0,1,0,1,0,0,0,0,5,3,4,5,0,0
1.0,1.25,38.12832,1,1,-30,1,-32,0,1,0,1,0,0,0,0,6,4,3,6,0,0
1.0,1.25,37.769642,1,1,-30,1,-32,0,1,0,1,0,0,0,0,5,3,4,5,0,0
1.0,1.25,37.500943,1,1,-30,1,-32,0,1,0,1,0,0,0,0,6,4,5,6,0,0
1.0,0.25,37.323186,1,1,-30,1,-32,0,1,0,1,0,0,0,0,7,3,6,7,0,0
1.0,-0.5,36.575997,1,1,-30,1,-32,0,1,0,1,0,0,0,0,6,4,7,6,0,0
1.0,-0.5,35.358107,1,1,-30,1,-32,0,1,0,1,0,0,0,0,5,5,6,7,0,0
1.0,-0.5,34.147369,1,1,-30,1,-32,0,1,0,1,0,0,0,0,4,4,7,6,0,0
1.0,-0.5,32.944361,1,1,-30,1,-32,0,1,0,1,0,0,0,0,3,5,6,7,0,0
1.0,-0.5,31.749745,1,1,-30,1,-32,0,1,0,1,0,0,0,0,4,6,7,6,0,0
1.0,-0.5,30.564287,1,1,-30,1,-32,0,1,0,1,0,0,0,0,3,7,6,5,0,0
1.0,-0.5,29.388871,1,1,-30,1,-32,0,1,0,1,0,0,0,0,4,6,7,6,0,0
1.0,-0.5,28.22452,1,1,-30,1,-32,0,1,0,1,0,0,0,0,5,7,6,7,0,0
1.0,-0.5,27.072426,1,1,-30,1,-32,0,1,0,1,0,0,0,0,4,6,7,6,0,0
1.0,-0.5,25.933982,1,1,-30,1,-32,0,1,0,1,0,0,0,0,3,7,6,7,0,0
0.75,-0.5,24.810818,1,1,-30,1,-32,0,1,0,1,0,0,0,0,4,6,7,6,0,0
0.75,-0.5,23.853187,1,1,-30,1,-32,0,1,0,1,0,0,0,0,3,5,6,7,0,0
0.5,-0.5,22.904119,1,1,-30,1,-32,0,1,0,1,0,0,0,0,4,4,7,6,0,0
0.5,-0.5,22.105423,1,1,-30,1,-32,0,1,0,1,0,0,0,0,3,5,6,5,0,0
0.0,0.5,21.308985,1,1,-30,1,-32,0,1,0,1,0,0,0,0,4,6,5,6,0,0
-0.25,0.5,21.626869,1,1,-30,1,-32,0,1,0,1,0,0,0,0,3,7,6,5,0,0
-0.25,0.5,22.082468,1,1,-30,1,-32,0,1,0,1,0,0,0,0,4,6,5,4,0,0
-0.25,0.5,22.537755,1,1,-30,1,-32,0,1,0,1,0,0,0,0,5,5,6,3,0,0
-0.25,0.5,22.992403,1,1,-30,1,-32,0,1,0,1,0,0,0,0,6,4,5,4,0,0
-0.25,0.5,23.446115,1,1,-30,1,-32,0,1,0,1,0,0,0,0,5,3,4,3,0,0
-0.25,0.5,23.898622,1,1,-30,1,-32,0,1,0,1,0,0,0,0,6,4,3,4,0,0
-0.25,0.5,24.349681,1,1,-30,1,-32,0,1,0,1,0,0,0,0,7,5,4,3,0,0
