joystick_x,joystick_y,center_deviation,cursor_in_target,a_in_tolerance,a_deviation,b_in_tolerance,b_deviation,pump_1_flow,pump_2_flow,pump_3_flow,pump_4_flow,pump_5_flow,pump_6_flow,pump_7_flow,pump_8_flow,scale1,scale2,scale3,scale4,event_occured,reacted,signal_detection_0,signal_detection_HIT,signal_detection_MISS
0,0,1.394005,1,1,-8,1,-8,0,0,0,0,0,0,0,0,4,6,6,4,1,0,1,0,0
0,0,2.450629,1,1,-9,1,-9,0,0,0,0,0,0,0,0,5,5,5,5,1,0,1,0,0
0,0,3.60659,1,1,-10,1,-10,0,0,0,0,0,0,0,0,6,4,4,6,1,0,1,0,0
0,0,4.79018,1,1,-11,1,-11,0,0,0,0,0,0,0,0,5,3,3,5,1,0,1,0,0
0,0,5.984735,1,1,-12,1,-12,0,0,0,0,0,0,0,0,6,4,4,4,1,0,1,0,0
0,0,7.184518,1,1,-13,1,-13,0,0,0,0,0,0,0,0,5,5,5,5,1,0,1,0,0
0,0,8.387032,1,1,-14,1,-14,0,0,0,0,0,0,0,0,6,6,6,6,1,0,1,0,0
0,0,9.591007,1,1,-15,1,-15,0,0,0,0,0,0,0,0,7,5,5,5,1,0,1,0,0
0,0,10.795725,1,1,-16,1,-16,0,0,0,0,0,0,0,0,6,4,6,4,1,0,1,0,0
0,0,12.000738,1,1,-17,1,-17,0,0,0,0,0,0,0,0,7,5,5,3,1,0,1,0,0
0,0,13.205749,1,1,-18,1,-18,0,0,0,0,0,0,0,0,6,6,6,4,1,0,1,0,0
0,0,14.410547,1,1,-19,1,-19,0,0,0,0,0,0,0,0,7,5,7,5,1,0,1,0,0
0,0,15.614975,1,1,-20,1,-20,0,0,0,0,0,0,0,0,6,4,6,4,1,0,1,0,0
0,0,16.81891,1,1,-21,1,-21,0,0,0,0,0,0,0,0,5,3,7,3,1,0,1,0,0
0,0,18.022252,1,1,-22,1,-21,0,0,1,0,0,0,0,0,4,4,6,4,1,0,1,0,0
0,0,19.224915,1,1,-23,1,-21,0,0,1,0,0,0,0,0,5,5,7,5,1,0,1,0,0
0,0,20.426827,1,1,-24,1,-21,0,0,1,0,0,0,0,0,6,4,6,4,1,0,1,0,0
0,0,21.627923,1,1,-25,1,-21,0,0,1,0,0,0,0,0,5,3,5,3,1,0,1,0,0
0,0,22.828141,1,1,-26,1,-21,0,0,1,0,0,0,0,0,6,4,6,4,1,0,1,0,0
0,0,24.027428,1,1,-27,1,-21,0,0,1,0,0,0,0,0,7,5,5,5,1,0,1,0,0
0,0,25.225731,1,1,-28,1,-21,0,0,1,0,0,0,0,0,6,4,6,6,1,0,1,0,0
0,0,26.423001,1,1,-29,1,-21,0,0,1,0,0,0,0,0,5,5,5,5,1,0,1,0,0
0,0,27.61919,1,1,-30,1,-21,0,0,1,0,0,0,0,0,4,6,4,4,1,0,1,0,0
0,0,28.814255,1,1,-31,1,-21,0,0,1,0,0,0,0,0,5,5,5,5,1,0,1,0,0
0,0,30.008149,1,1,-32,1,-21,0,0,1,0,0,0,0,0,4,4,6,4,1,0,1,0,0
0,0,31.20083,1,1,-33,1,-21,0,0,1,0,0,0,0,0,5,5,7,3,1,0,1,0,0
0,0,32.392255,1,1,-34,1,-21,0,0,1,0,0,0,0,0,6,4,6,4,1,0,1,0,0
0,0,33.582384,1,1,-35,1,-21,0,0,1,0,0,0,0,0,7,3,5,3,1,0,1,0,0
0,0,34.771174,1,1,-35,1,-21,0,1,1,0,0,0,0,0,6,4,4,4,1,0,1,0,0
0,0,35.958586,1,1,-35,1,-21,0,1,1,0,0,0,0,0,7,3,3,3,1,0,1,0,0
0,0,37.144579,1,1,-35,1,-21,0,1,1,0,0,0,0,0,6,4,4,4,1,0,1,0,0
0,0,38.329114,1,1,-35,1,-21,0,1,1,0,0,0,0,0,7,5,5,5,1,0,1,0,0
0,0,39.512152,1,1,-35,1,-21,0,1,1,0,0,0,0,0,6,4,4,6,1,0,1,0,0
0,0,40.693654,1,1,-35,1,-21,0,1,1,0,0,0,0,0,7,5,3,5,1,0,1,0,0
0,0,41.87358,1,1,-35,1,-21,0,1,1,0,0,0,0,0,6,6,4,6,1,0,1,0,0
0,0,43.051893,1,1,-35,1,-21,0,1,1,0,0,0,0,0,7,5,5,7,1,0,1,0,0
0,0,44.228554,1,1,-35,1,-21,0,1,1,0,0,0,0,0,6,6,6,6,1,0,1,0,0
0,0,45.403524,1,1,-35,1,-21,0,1,1,0,0,0,0,0,5,7,7,7,1,0,1,0,0
0,0,46.576767,1,1,-35,1,-21,0,1,1,0,0,0,0,0,6,6,6,6,1,0,1,0,0
0,0,47.748244,1,1,-35,1,-21,0,1,1,1,0,0,0,0,7,5,5,7,1,0,1,0,0
0,0,48.917918,0,1,-35,1,-20,0,1,1,1,0,0,0,0,6,4,4,6,1,0,1,0,0
0,0,50.085751,0,1,-35,1,-19,0,1,1,1,0,0,0,0,7,3,5,7,1,0,1,0,0
0,0,51.251706,0,1,-35,1,-18,0,1,0,1,0,0,0,0,6,4,4,6,1,0,1,0,0
0,0,52.415745,0,1,-35,1,-18,0,1,0,1,0,0,0,0,5,5,5,5,1,0,1,0,0
0,0,53.577832,0,1,-35,1,-18,0,1,0,1,0,0,0,0,6,6,6,6,1,0,1,0,0
0,0,54.737929,0,1,-35,1,-18,0,1,0,1,0,0,0,0,5,7,5,7,1,0,1,0,0
0,0,55.896,0,1,-35,1,-18,0,1,0,1,0,0,0,0,6,6,6,6,1,0,1,0,0
0,0,57.052008,0,1,-35,1,-18,0,1,0,1,0,0,0,0,7,7,5,5,1,0,1,0,0
0,0,58.205917,0,1,-35,1,-18,0,1,0,1,0,0,0,0,6,6,6,4,1,0,1,0,0
0,0,59.357689,0,1,-35,1,-18,0,1,0,1,0,0,0,0,5,5,7,3,1,0,1,0,0
0,0,60.507288,0,1,-35,1,-18,0,1,0,1,0,0,0,0,4,4,6,4,1,0,1,0,0
0,0,61.654678,0,1,-35,1,-18,0,1,0,1,0,0,0,0,5,3,5,5,1,0,1,0,0
0,0,62.799823,0,1,-35,1,-18,0,1,0,1,0,0,0,0,6,4,4,4,1,0,1,0,0
0,0,63.942686,0,1,-35,1,-18,0,1,0,1,0,0,0,0,5,3,3,5,1,0,1,0,0
0,0,65.083231,0,1,-35,1,-18,0,1,0,1,0,0,0,0,6,4,4,4,1,0,1,0,0
0,0,66.221423,0,1,-35,1,-18,0,1,0,1,0,0,0,0,5,3,3,3,1,0,1,0,0
-5.75,-3.0,67.357226,0,1,-35,1,-18,0,1,0,1,0,0,0,0,4,4,4,4,1,0,1,0,0
-6.0,-3.25,62.578331,0,1,-35,1,-18,0,1,0,1,0,0,0,0,3,3,5,5,1,0,1,0,0
-6.0,-3.25,57.568333,0,1,-35,1,-18,0,1,0,1,0,0,0,0,4,4,6,6,1,0,1,0,0
-6.0,-3.25,52.714108,0,1,-35,1,-18,0,1,0,1,0,0,0,0,5,5,7,5,1,0,1,0,0
-6.0,-3.25,48.063589,1,1,-35,1,-18,0,1,0,1,0,0,0,0,4,4,6,4,1,0,1,0,0
-3.5,-3.0,43.682685,1,1,-35,1,-18,0,1,0,1,0,0,0,0,3,3,5,3,1,0,1,0,0
-2.25,-3.5,40.680588,1,1,-35,1,-18,0,1,0,1,0,0,0,0,4,4,4,4,1,0,1,0,0
-0.75,-5.75,37.673857,1,1,-35,1,-18,0,1,0,1,0,0,0,0,3,3,5,5,1,0,1,0,0
-0.5,-5.75,33.068317,1,1,-35,1,-18,0,1,0,1,0,0,0,0,4,4,4,6,1,0,1,0,0
-0.5,-5.75,28.667544,1,1,-35,1,-18,0,1,0,1,0,0,0,0,3,5,3,5,1,0,1,0,0
-0.5,-5.75,24.459128,1,1,-35,1,-18,0,1,0,1,0,0,0,0,4,4,4,4,1,0,1,0,0
-0.5,-5.75,20.563163,1,1,-35,1,-18,0,1,0,1,0,0,0,0,5,5,3,5,1,0,1,0,0
-0.5,-5.75,17.195376,1,1,-35,1,-18,0,1,0,1,0,0,0,0,6,6,4,4,1,0,1,0,0
-0.5,-5.5,14.725173,1,1,-35,1,-18,0,1,0,1,0,0,0,0,7,7,5,3,1,0,1,0,0
0.0,-3.5,13.676442,1,1,-35,1,-18,0,1,0,1,0,0,0,0,6,6,4,4,1,0,1,0,0
0.0,-3.25,14.361239,1,1,-35,1,-18,0,1,0,1,0,0,0,0,5,7,5,5,1,0,1,0,0
-0.5,0.0,15.454786,1,1,-35,1,-18,0,1,0,1,0,0,0,0,4,6,4,6,1,0,1,0,0
-0.75,1.0,15.493889,1,1,-35,1,-18,0,1,0,1,0,0,0,0,5,7,3,5,1,0,1,0,0
-0.75,1.0,15.234555,1,1,-35,1,-18,0,1,0,1,0,0,0,0,6,6,4,6,1,0,1,0,0
-0.75,1.0,15.189022,1,1,-35,1,-18,0,1,0,1,0,0,0,0,7,5,5,5,1,0,1,0,0
-0.75,1.0,15.35823,1,1,-35,1,-18,0,1,0,1,0,0,0,0,6,6,6,6,1,0,1,0,0
-0.75,1.0,15.734304,1,1,-35,1,-18,0,1,0,1,0,0,0,0,7,7,5,5,1,0,1,0,0
-0.75,1.0,16.302006,1,1,-35,1,-18,0,1,0,1,0,0,0,0,6,6,6,6,1,0,1,0,0
-1.0,0.75,17.041302,1,1,-35,1,-18,0,1,0,1,0,0,0,0,7,5,7,5,1,0,1,0,0
-1.0,0.0,17.583751,1,1,-35,1,-18,0,1,0,1,0,0,0,0,6,6,6,6,1,0,1,0,0
-1.0,0.0,17.79379,1,1,-35,1,-18,0,1,0,1,0,0,0,0,5,5,7,5,1,0,1,0,0
-1.0,0.0,18.03889,1,1,-35,1,-18,0,1,0,1,0,0,0,0,6,6,6,6,1,0,1,0,0
-1.0,0.0,18.31732,1,1,-35,1,-18,0,1,0,1,0,0,0,0,0,5,5,7,1,0,1,0,0
-1.0,0.0,18.627263,1,1,-35,1,-18,0,1,0,1,0,0,0,0,1,6,4,6,1,0,1,0,0
-1.0,0.0,18.966857,1,1,-35,1,-18,0,1,0,1,0,0,0,0,0,5,3,7,1,0,1,0,0
-1.0,0.0,19.334225,1,1,-35,1,-18,0,1,0,1,0,0,0,0,1,4,4,6,1,0,1,0,0
-1.0,0.0,19.727508,1,1,-35,1,-18,0,1,0,1,0,0,0,0,0,3,5,5,1,0,1,0,0
-1.0,0.0,20.144883,1,1,-35,1,-18,0,1,0,1,0,0,0,0,1,4,4,4,1,0,1,0,0
-1.0,0.0,20.584588,1,1,-35,1,-18,0,1,0,1,0,0,0,0,2,3,3,5,1,0,1,0,0
-1.0,0.0,21.044928,1,1,-35,1,-18,0,1,0,1,0,0,0,0,1,4,4,6,1,0,1,0,0
-1.0,0.0,21.524293,1,1,-35,1,-18,0,1,0,1,0,0,0,0,2,5,3,5,1,0,1,0,0
-1.0,0.0,22.021157,1,1,-35,1,-18,0,1,0,1,0,0,0,0,1,6,4,4,1,0,1,0,0
-1.0,0.0,22.534087,1,1,-35,1,-18,0,1,0,1,0,0,0,0,2,7,3,5,1,0,1,0,0
-1.0,0.0,23.061738,1,1,-35,1,-18,0,1,0,1,0,0,0,0,1,6,4,6,1,0,1,0,0
-1.0,0.0,23.602858,1,1,-35,1,-18,0,1,0,1,0,0,0,0,2,5,5,7,1,0,1,0,0
-1.0,0.0,24.156282,1,1,-35,1,-18,0,1,0,1,0,0,0,0,1,4,6,6,1,1,0,1,0
-1.0,0.0,24.720927,1,1,-35,1,-18,0,1,0,1,0,0,0,0,5,5,7,7,1,0,1,0,0
-1.0,0.0,25.295793,1,1,-35,1,-18,0,1,0,1,0,0,0,0,0,4,6,6,1,0,1,0,0
-1.0,0.0,25.879954,1,1,-35,1,-18,0,1,0,1,0,0,0,0,0,3,5,7,1,0,1,0,0
