joystick_x,joystick_y,center_deviation,cursor_in_target,a_in_tolerance,a_deviation,b_in_tolerance,b_deviation,"pump_1_flow, 1","pump_2_flow, 2","pump_3_flow, 3","pump_4_flow, 4","pump_5_flow, 5","pump_6_flow, 6","pump_7_flow, 7","pump_8_flow, 8",scale1,scale2,scale3,scale4,event_occured,response_time
0,0,54.737929,0,1,-26,1,-27,1,0,1,0,0,0,0,0,4,6,4,6,0,0
0,0,55.896,0,1,-26,1,-27,1,0,1,0,0,0,0,0,5,7,5,5,0,0
0,0,57.052008,0,1,-26,1,-27,1,0,1,0,0,0,0,0,4,6,6,4,0,0
0,0,58.205917,0,1,-26,1,-27,1,0,1,0,0,0,0,0,3,5,7,3,0,0
0,0,59.357689,0,1,-26,1,-27,1,0,1,0,0,0,0,0,4,4,6,4,0,0
-0.75,-11.5,60.507288,0,1,-26,1,-27,1,0,1,0,0,0,0,0,5,3,5,5,0,0
-0.75,-11.5,52.693472,0,1,-26,1,-27,1,0,1,0,0,0,0,0,6,4,4,4,0,0
-0.75,-11.5,46.018419,1,1,-26,1,-27,1,0,1,0,0,0,0,0,5,3,3,5,0,0
-0.75,-11.5,41.043074,1,1,-26,1,-27,1,0,1,0,0,0,0,0,6,4,4,4,0,0
-1.5,-11.0,38.434949,1,1,-26,1,-27,1,0,1,0,0,0,0,0,7,3,3,3,0,0
-3.25,-7.75,37.858633,1,1,-26,1,-27,1,0,1,0,0,0,0,0,6,4,4,4,0,0
-5.0,-3.75,37.121073,1,1,-26,1,-27,1,0,1,0,0,0,0,0,7,3,3,5,0,0
-5.25,-3.0,34.347071,1,1,-26,1,-27,1,0,1,0,0,0,0,0,6,4,4,6,0,0
-4.25,-0.75,31.533388,1,1,-26,1,-27,1,0,1,0,0,0,0,0,7,5,5,5,0,0
-4.25,-0.75,28.621131,1,1,-26,1,-27,1,0,1,0,0,0,0,0,6,4,4,4,0,0
-3.25,-0.75,25.860455,1,1,-26,1,-27,1,0,1,0,0,0,0,0,5,3,3,3,0,0
-3.25,-0.75,23.985786,1,1,-26,1,-27,1,0,1,0,0,0,0,0,6,4,4,4,0,0
-3.25,-0.5,22.24016,1,1,-26,1,-27,1,0,1,0,0,0,0,0,5,3,5,5,0,0
-3.25,-0.5,20.449879,1,1,-26,1,-27,1,0,1,0,0,0,0,0,4,4,4,4,0,0
-2.5,-0.5,18.83568,1,1,-26,1,-27,1,0,1,0,0,0,0,0,5,3,5,3,0,0
-2.0,-0.5,17.739568,1,1,-26,1,-27,1,0,1,0,0,0,0,0,4,4,4,4,0,0
-2.0,-0.5,16.938366,1,1,-26,1,-27,1,0,1,0,0,0,0,0,5,5,3,5,0,0
-2.0,-0.5,16.207236,1,1,-26,1,-27,1,0,1,0,0,0,0,0,6,6,4,4,0,0
0.5,-0.5,15.556281,1,1,-26,1,-27,1,0,1,0,0,0,0,0,7,7,5,3,0,0
0.5,-0.5,15.548947,1,1,-26,1,-27,1,0,1,0,0,0,0,0,6,6,4,4,0,0
0.5,-0.5,15.646001,1,1,-26,1,-27,1,0,1,0,0,0,0,0,5,7,5,5,0,0
0.5,-0.5,15.845044,1,1,-26,1,-27,1,0,1,0,0,0,0,0,4,6,4,6,0,0
0.5,-0.5,16.141826,1,1,-26,1,-27,1,0,1,0,0,0,0,0,3,7,5,5,0,0
0.5,-0.5,16.53061,1,1,-26,1,-27,1,0,1,0,0,0,0,0,4,6,6,6,0,0
0.5,-0.5,17.004622,1,1,-26,1,-27,1,0,1,0,0,0,0,0,5,7,5,7,0,0
0.5,-0.5,17.556504,1,1,-26,1,-27,1,0,1,0,0,0,0,0,4,6,6,6,0,0
0.5,-0.5,18.178718,1,1,-26,1,-27,1,0,1,0,0,0,0,0,5,7,5,5,0,0
0.5,-0.5,18.863872,1,1,-26,1,-27,1,0,1,0,0,0,0,0,6,6,6,6,0,0
0.5,-0.5,19.604944,1,1,-26,1,-27,1,0,1,0,0,0,0,0,7,5,7,5,0,0
0.5,-0.5,20.395429,1,1,-26,1,-27,1,0,1,0,0,0,0,0,6,6,6,6,0,0
0.5,-0.5,21.229408,1,1,-26,1,-27,1,0,1,0,0,0,0,0,5,5,7,5,0,0
0.5,-0.5,22.101572,1,1,-26,1,-27,1,0,1,0,0,0,0,0,6,6,6,6,0,0
0.5,-0.5,23.0072,1,1,-26,1,-27,1,0,1,0,0,0,0,0,7,5,5,5,0,0
0.5,-0.75,23.942132,1,1,-26,1,-27,1,0,1,0,0,0,0,0,6,4,6,4,0,0
0.5,-0.75,25.005687,1,1,-26,1,-27,1,0,1,0,0,0,0,0,5,3,5,5,0,0
0.5,-0.75,26.080359,1,1,-26,1,-27,1,0,1,0,0,0,0,0,6,4,4,6,0,0
0.5,-0.75,27.164581,1,1,-26,1,-27,1,0,1,0,0,0,0,0,5,3,5,5,0,0
0.5,-0.75,28.257013,1,1,-26,1,-27,1,0,1,0,0,0,0,0,6,4,4,4,0,0
-0.75,-0.75,29.356506,1,1,-26,1,-27,1,0,1,0,0,0,0,0,7,3,3,5,0,0
-1.25,-0.75,29.287723,1,1,-26,1,-27,1,0,1,0,0,0,0,0,6,4,4,6,0,0
-1.5,-0.75,28.750352,1,1,-26,1,-27,1,0,1,0,0,0,0,0,7,5,5,5,0,0
-1.5,-0.75,27.980495,1,1,-26,1,-27,1,0,1,0,0,0,0,0,6,4,6,4,0,0
-0.5,-0.25,27.212835,1,1,-26,1,-27,1,0,1,0,0,0,0,0,5,5,7,3,0,0
-0.5,-0.25,27.192316,1,1,-26,1,-27,1,0,1,0,0,0,0,0,6,4,6,4,0,0
-0.5,-0.25,27.182034,1,1,-26,1,-27,1,0,1,0,0,0,0,0,7,3,7,5,0,0
-0.5,-0.25,27.181775,1,1,-26,1,-27,1,0,1,0,0,0,0,0,6,4,6,4,0,0
-0.5,-0.25,27.191313,1,1,-26,1,-27,1,0,1,0,0,0,0,0,7,5,7,5,0,0
-0.5,-0.25,27.210409,1,1,-26,1,-27,1,0,1,0,0,0,0,0,6,4,6,4,0,0
-0.5,-0.25,27.238814,1,1,-26,1,-27,1,0,1,0,0,0,0,0,7,3,5,5,0,0
-0.5,-0.25,27.276271,1,1,-26,1,-27,1,0,1,0,0,0,0,0,6,4,4,4,0,0
-0.5,-0.25,27.322512,1,1,-26,1,-27,1,0,1,0,0,0,0,0,5,5,3,3,0,0
-0.5,-0.25,27.377265,1,1,-26,1,-27,1,0,1,0,0,0,0,0,4,6,4,4,0,0
-0.5,-0.25,27.440248,1,1,-26,1,-27,1,0,1,0,0,0,0,0,5,5,3,5,0,0
-0.5,-0.25,27.511176,1,1,-26,1,-27,1,0,1,0,0,0,0,0,4,4,4,6,0,0
-0.5,-0.25,27.589758,1,1,-26,1,-27,1,0,1,0,0,0,0,0,5,5,9,7,1,0
-0.5,-0.25,27.675701,1,1,-26,1,-27,1,0,1,0,0,0,0,0,4,6,8,6,1,100
-0.5,-0.25,27.768706,1,1,-26,1,-27,1,0,1,0,0,0,0,0,3,5,9,7,1,200
-0.5,-0.25,27.868477,1,1,-26,1,-27,1,0,1,0,0,0,0,0,4,4,10,6,1,300
-0.5,-0.25,27.974712,1,1,-26,1,-27,1,0,1,0,0,0,0,0,3,5,9,7,1,400
-0.5,-0.25,28.087113,1,1,-26,1,-27,1,0,1,0,0,0,0,0,4,4,8,6,1,500
-0.5,-0.25,28.20538,1,1,-26,1,-27,1,0,1,0,0,0,0,0,5,5,9,7,1,600
-0.5,-0.25,28.329215,1,1,-26,1,-27,1,0,1,0,0,0,0,0,4,4,8,6,1,700
-0.5,-0.25,28.458321,1,1,-26,1,-27,1,0,1,0,0,0,0,0,3,5,9,7,1,800
-2.5,3.75,28.592404,1,1,-26,1,-27,1,0,1,0,0,0,0,0,4,6,10,6,1,900
-2.75,3.75,27.085952,1,1,-26,1,-27,1,0,1,0,0,0,0,0,5,5,9,5,1,1000
-2.75,3.75,26.146491,1,1,-26,1,-27,1,0,1,0,0,0,0,0,6,4,10,6,1,1100
-2.75,3.75,26.110947,1,1,-26,1,-27,1,0,1,0,0,0,0,0,7,3,9,7,1,1200
-2.75,3.75,26.981527,1,1,-26,1,-27,1,0,1,0,0,0,0,0,6,4,8,6,1,1300
-2.75,3.75,28.674529,1,1,-26,1,-27,1,0,1,0,0,0,0,0,7,3,9,5,1,1400
-2.75,3.75,31.054537,1,1,-26,1,-27,1,0,1,0,0,0,0,0,6,4,10,4,1,1500
-2.75,3.75,33.976385,1,1,-26,1,-27,1,0,1,0,0,0,0,0,5,3,9,3,1,1600
-3.25,3.5,37.311987,1,1,-26,1,-27,1,0,1,0,0,0,0,0,4,4,5,4,0,0
-3.25,1.75,40.600007,1,1,-26,1,-27,1,0,1,0,0,0,0,0,5,5,0,3,0,0
-2.75,0.25,42.459247,1,1,-26,1,-27,1,0,1,0,0,0,0,0,6,6,0,4,0,0
-2.5,-3.25,43.078316,1,1,-26,1,-27,1,0,1,0,0,0,0,0,7,7,0,3,0,0
-2.5,-3.25,40.328073,1,1,-26,1,-27,1,0,1,0,0,0,0,0,6,6,0,4,0,0
-2.5,-3.25,37.647356,1,1,-26,1,-27,1,0,1,0,0,0,0,0,5,7,0,5,0,0
-2.5,-3.25,35.053389,1,1,-26,1,-27,1,0,1,0,0,0,0,0,4,6,0,4,0,0
-2.5,-3.25,32.568283,1,1,-26,1,-27,1,0,1,0,0,0,0,0,5,5,0,3,0,0
-2.5,-3.25,30.220405,1,1,-26,1,-27,1,0,1,0,0,0,0,0,6,6,0,4,0,0
-2.5,-3.25,28.045873,1,1,-26,1,-27,1,0,1,0,0,0,0,0,5,7,0,3,0,0
-2.25,-3.25,26.089838,1,1,-26,1,-27,1,0,1,0,0,0,0,0,6,6,0,4,0,0
2.5,-1.25,24.298055,1,1,-26,1,-27,1,0,1,0,0,0,0,0,7,5,0,5,0,0
2.5,-1.25,22.535733,1,1,-26,1,-27,1,0,1,0,0,0,0,0,6,6,0,4,0,0
2.5,-1.25,21.096953,1,1,-26,1,-27,1,0,1,0,0,0,0,0,5,5,0,3,0,0
2.5,-1.25,20.050691,1,1,-26,1,-27,1,0,1,0,0,0,0,0,6,4,6,4,0,0
0.0,-1.5,19.459543,1,1,-26,1,-27,1,0,1,0,0,0,0,0,7,3,5,5,0,0
-0.25,-1.75,18.63132,1,1,-26,1,-27,1,0,1,0,0,0,0,0,6,4,4,4,0,0
1.0,-1.25,17.536566,1,1,-26,1,-27,1,0,1,0,0,0,0,0,5,5,5,5,0,0
1.25,-1.0,17.216774,1,1,-26,1,-27,1,0,1,0,0,0,0,0,4,6,6,6,0,0
1.25,-1.0,17.379767,1,1,-26,1,-27,1,0,1,0,0,0,0,0,5,7,5,7,0,0
1.25,-1.0,17.734227,1,1,-26,1,-27,1,0,1,0,0,0,0,0,4,6,6,6,0,0
1.25,-1.0,18.268498,1,1,-26,1,-27,1,0,1,0,0,0,0,0,5,5,5,7,0,0
0.25,-1.25,18.966899,1,1,-26,1,-27,1,0,1,0,0,0,0,0,6,4,6,6,0,0
0.0,-1.25,18.957425,1,1,-26,1,-27,1,0,1,0,0,0,0,0,5,5,7,7,0,0
-0.5,-1.5,18.828443,1,1,-26,1,-27,1,0,1,0,0,0,0,0,4,4,6,6,0,0
-0.75,-1.75,18.201576,1,1,-26,1,-27,1,0,1,0,0,0,0,0,5,5,7,5,0,0
-0.75,-1.75,17.244776,1,1,-26,1,-27,1,0,1,0,0,0,0,0,4,4,6,6,0,0
-0.75,-1.75,16.316714,1,1,-26,1,-27,1,0,1,0,0,0,0,0,5,3,5,5,0,0
-0.5,-1.25,15.423711,1,1,-26,1,-27,1,0,1,0,0,0,0,0,6,4,6,4,0,0
-0.5,-1.25,15.056412,1,1,-26,1,-27,1,0,1,0,0,0,0,0,5,5,7,3,0,0
-0.5,-1.25,14.709428,1,1,-26,1,-27,1,0,1,0,0,0,0,0,4,6,6,4,0,0
-0.5,-1.25,14.384861,1,1,-26,1,-27,1,0,1,0,0,0,0,0,5,5,5,3,0,0
-0.5,-1.25,14.084918,1,1,-26,1,-27,1,0,1,0,0,0,0,0,4,4,6,4,0,0
-0.5,-1.25,13.811882,1,1,-26,1,-27,1,0,1,0,0,0,0,0,5,3,7,5,0,0
-0.5,-1.25,13.568079,1,1,-26,1,-27,1,0,1,0,0,0,0,0,4,4,6,4,0,0
-0.5,-1.25,13.355835,1,1,-26,1,-27,1,0,1,0,0,0,0,0,3,5,5,5,0,0
-0.5,-1.25,13.177419,1,1,-26,1,-27,1,0,1,0,0,0,0,0,4,6,6,4,0,0
-0.5,-1.25,13.034984,1,1,-26,1,-27,1,0,1,0,0,0,0,0,3,7,5,3,0,0
-0.5,-1.25,12.930501,1,1,-26,1,-27,1,0,1,0,0,0,0,0,4,6,4,4,0,0
-0.5,-1.25,12.865691,1,1,-26,1,-27,1,0,1,0,0,0,0,0,3,7,5,3,0,0
-0.5,-1.25,12.841964,1,1,-26,1,-27,1,0,1,0,0,0,0,0,4,6,6,4,0,0
-0.5,-1.25,12.860367,1,1,-26,1,-27,1,0,1,0,0,0,0,0,3,5,5,3,0,0
-0.5,-1.25,12.921549,1,1,-26,1,-27,1,0,1,0,0,0,0,0,4,4,4,4,0,0
-0.5,-1.25,13.025737,1,1,-26,1,-27,1,0,1,0,0,0,0,0,3,5,5,5,0,0
-0.5,-1.25,13.172745,1,1,-26,1,-27,1,0,1,0,0,0,0,0,4,6,4,6,0,0
-0.5,-1.25,13.361994,1,1,-26,1,-27,1,0,1,0,0,0,0,0,5,7,5,7,0,0
-0.5,-1.25,13.592549,1,1,-26,1,-27,1,0,1,0,0,0,0,0,6,6,6,6,0,0
-0.5,-1.25,13.863175,1,1,-26,1,-27,1,0,1,0,0,0,0,0,5,5,7,7,0,0
-0.5,-1.25,14.172394,1,1,-26,1,-27,1,0,1,0,0,0,0,0,6,6,6,6,0,0
-0.5,-1.25,14.518549,1,1,-26,1,-27,1,0,1,0,0,0,0,0,7,5,5,5,0,0
-0.5,-1.25,14.899863,1,1,-26,1,-27,1,0,1,0,0,0,0,0,6,4,4,4,0,0
-0.5,-1.25,15.314496,1,1,-26,1,-27,1,0,1,0,0,0,0,0,7,5,3,5,0,0
-0.5,-1.25,15.760594,1,1,-26,1,-27,1,0,1,0,0,0,0,0,6,6,4,6,0,0
-0.5,-1.25,16.236322,1,1,-26,1,-27,1,0,1,0,0,0,0,0,7,7,3,5,0,0
-0.5,-1.25,16.739902,1,1,-26,1,-27,1,0,1,0,0,0,0,0,6,6,4,6,0,0
-0.5,-1.25,17.26963,1,1,-26,1,-27,1,0,1,0,0,0,0,0,7,5,5,7,0,0
-0.5,-1.25,17.823894,1,1,-26,1,-27,1,0,1,0,0,0,0,0,6,4,6,6,0,0
1.0,-0.5,18.401181,1,1,-26,1,-27,1,0,1,0,0,0,0,0,5,3,5,5,0,0
1.0,-0.5,19.499917,1,1,-26,1,-27,1,0,1,0,0,0,0,0,6,4,4,6,0,0
1.0,-0.5,20.644931,1,1,-26,1,-27,1,0,1,0,0,0,0,0,7,3,5,7,0,0
1.0,-0.5,21.828384,1,1,-26,1,-27,1,0,1,0,0,0,0,0,6,4,6,6,0,0
1.0,-0.5,23.043829,1,1,-26,1,-27,1,0,1,0,0,0,0,0,5,3,7,5,0,0
1.0,-0.5,24.285967,1,1,-26,1,-27,1,0,1,0,0,0,0,0,6,4,6,4,0,0
1.0,-0.5,25.550434,1,1,-26,1,-27,1,0,1,0,0,0,0,0,5,5,7,3,0,0
1.0,-0.5,26.833627,1,1,-26,1,-27,1,0,1,0,0,0,0,0,6,6,6,4,0,0
1.0,-0.5,28.132561,1,1,-26,1,-27,1,0,1,0,0,0,0,0,5,5,7,3,0,0
1.0,-0.5,29.444749,1,1,-26,1,-27,1,0,1,0,0,0,0,0,0,6,6,4,1,0
1.0,-0.5,30.768112,1,1,-26,1,-27,1,0,1,0,0,0,0,0,1,7,5,5,1,100
1.0,-0.5,32.100901,1,1,-26,1,-27,1,0,1,0,0,0,0,0,0,6,4,6,1,200
1.0,-0.5,33.44164,1,1,-26,1,-27,1,0,1,0,0,0,0,0,1,7,5,5,1,300
1.0,-0.5,34.789074,1,1,-26,1,-27,1,0,1,0,0,0,0,0,0,6,6,4,1,400
1.0,-0.5,36.142135,1,1,-26,1,-27,1,0,1,0,0,0,0,0,1,7,7,3,1,500
1.0,-0.5,37.499907,1,1,-26,1,-27,1,0,1,0,0,0,0,0,2,6,6,4,1,600
1.0,-0.5,38.8616,1,1,-26,1,-27,1,0,1,0,0,0,0,0,1,5,7,5,1,700
1.0,-0.5,40.226534,1,1,-26,1,-27,1,0,1,0,0,0,0,0,0,4,6,4,1,800
1.0,-0.5,41.594116,1,1,-26,1,-27,1,0,1,0,0,0,0,0,1,5,7,5,1,900
1.0,-0.5,42.963833,1,1,-26,1,-27,1,0,1,0,0,0,0,0,2,4,6,6,1,1000
1.0,-0.5,44.335233,1,1,-25,1,-27,1,1,1,0,0,0,0,0,1,5,5,7,1,1100
1.0,-0.5,45.707923,1,1,-24,1,-27,1,1,1,0,0,0,0,0,0,4,6,6,1,1200
1.0,-0.5,47.081554,1,1,-23,1,-27,1,1,1,0,0,0,0,0,1,5,7,5,1,1300
1.0,-0.5,48.45582,1,1,-22,1,-27,1,1,1,0,0,0,0,0,0,6,6,6,1,1400
1.0,-0.5,49.830449,0,1,-21,1,-27,1,1,1,0,0,0,0,0,1,7,5,5,1,1500
1.0,-0.5,51.205202,0,1,-20,1,-27,1,1,1,0,0,0,0,0,2,6,4,6,1,1600
1.0,-0.5,52.579863,0,1,-19,1,-27,1,1,1,0,0,0,0,0,1,5,3,5,1,1700
1.0,-0.5,53.954243,0,1,-18,1,-26,1,1,1,1,0,0,0,0,0,6,4,6,1,1800
1.0,-0.5,55.32817,0,1,-17,1,-25,1,1,1,1,0,0,0,0,1,7,5,5,1,1900
1.0,-0.5,56.701491,0,1,-16,1,-24,1,1,1,1,0,0,0,0,2,6,6,4,1,2000
1.0,-0.5,58.074072,0,1,-15,1,-23,1,1,1,1,0,0,0,0,1,5,5,5,1,2100
1.0,-0.5,59.445787,0,1,-14,1,-22,1,1,1,1,0,0,0,0,2,6,4,4,1,2200
1.0,-0.5,60.816528,0,1,-13,1,-21,1,1,1,1,0,0,0,0,1,7,5,3,1,2300
1.0,-0.5,62.186194,0,1,-12,1,-20,1,1,1,1,0,0,0,0,0,6,6,4,1,2400
1.0,-0.5,63.554698,0,1,-11,1,-19,1,1,1,1,0,0,0,0,1,7,5,5,1,2500
-2.25,-0.5,64.921956,0,1,-10,1,-18,1,1,1,1,0,0,0,0,0,6,6,4,1,2600
-2.25,-0.5,63.199825,0,1,-9,1,-17,1,1,1,1,0,0,0,0,1,5,5,3,1,2700
-2.25,-0.5,61.488357,0,1,-8,1,-16,1,1,1,1,0,0,0,0,0,6,6,4,1,2800
-1.75,-0.5,59.788874,0,1,-7,1,-15,1,1,1,1,0,0,0,0,1,7,5,5,1,2900
-1.75,-0.5,58.569152,0,1,-6,1,-14,1,1,1,1,0,0,0,0,2,6,6,6,1,3000
-1.75,-0.5,57.358798,0,1,-5,1,-13,1,1,1,1,0,0,0,0,1,7,5,5,1,3100
-1.75,-0.5,56.158769,0,1,-4,1,-12,1,1,1,1,0,0,0,0,2,6,6,4,1,3200
-1.75,-0.5,54.970102,0,1,-3,1,-11,1,1,1,1,0,0,0,0,1,7,7,5,1,3300
-3.75,-1.25,53.793924,0,1,-2,1,-10,1,1,1,1,0,0,0,0,0,6,6,4,1,3400
-4.75,-2.25,51.171271,0,1,-1,1,-9,1,1,1,1,0,0,0,0,1,5,5,3,1,3500
-3.5,-1.25,48.330516,1,1,0,1,-8,1,1,1,1,0,0,0,0,2,6,4,4,1,3600
-3.25,-1.0,46.26382,1,1,1,1,-7,1,1,1,1,0,0,0,0,1,5,3,5,1,3700
-2.75,-0.5,44.399145,1,1,2,1,-6,1,1,1,1,0,0,0,0,2,4,4,4,1,3800
-2.75,-0.5,42.723921,1,1,3,1,-5,1,1,1,1,0,0,0,0,1,5,3,5,1,3900
-2.75,-0.5,41.13039,1,1,4,1,-4,1,1,1,1,0,0,0,0,0,4,4,4,1,4000
-2.75,-0.5,39.629222,1,1,5,1,-3,1,1,1,1,0,0,0,0,1,5,5,3,1,4100
-2.75,-0.5,38.232145,1,1,6,1,-2,1,1,1,1,0,0,0,0,0,6,4,4,1,4200
-2.75,-0.5,36.951851,1,1,7,1,-1,1,1,1,1,0,0,0,0,5,5,5,3,0,0
-2.75,-0.5,35.801786,1,1,8,1,0,1,1,1,1,0,0,0,0,0,6,4,4,0,0
-2.75,-0.5,34.795817,1,1,9,1,1,1,1,1,1,0,0,0,0,0,7,3,5,0,0
-1.75,-0.25,33.947733,1,1,10,1,2,1,1,1,1,0,0,0,0,0,6,4,6,0,0
-0.75,0.5,33.439448,1,1,11,1,3,1,1,1,1,0,0,0,0,0,7,5,7,0,0
-0.5,0.75,32.693072,1,1,12,1,4,1,1,1,1,0,0,0,0,0,6,6,6,0,0
-0.5,0.75,31.824439,1,1,13,1,5,1,1,1,1,0,0,0,0,0,5,5,5,0,0
-0.25,0.75,30.959921,1,1,14,1,6,1,1,1,1,0,0,0,0,0,6,4,6,0,0
-0.25,0.75,30.204867,1,1,15,1,7,1,1,1,1,0,0,0,0,0,7,5,7,0,0
-0.25,0.75,29.45758,1,1,16,1,8,1,1,1,1,0,0,0,0,0,6,4,6,0,0
-0.25,0.75,28.718182,1,1,17,1,9,1,1,1,1,0,0,0,0,0,5,5,5,0,0
-0.5,0.75,27.986803,1,1,18,1,10,1,1,1,1,0,0,0,0,0,6,6,6,0,0
-0.75,0.75,27.146841,1,1,19,1,11,1,1,1,1,0,0,0,0,0,5,5,7,0,0
-0.75,0.75,26.194786,1,1,20,1,12,1,1,1,1,0,0,0,0,0,4,6,6,0,0
-0.75,0.75,25.246255,1,1,21,1,13,1,1,1,1,0,0,0,0,6,5,7,7,0,0
-0.75,0.75,24.301342,1,1,22,1,14,1,1,1,1,0,0,0,0,5,4,6,6,0,0
-0.75,0.75,23.360158,1,1,23,1,15,1,1,1,1,0,0,0,0,6,5,5,5,0,0
-0.75,0.75,22.42284,1,1,24,1,16,1,1,1,1,0,0,0,0,7,6,4,6,0,0
-0.75,0.75,21.489552,1,1,25,1,17,1,1,1,1,0,0,0,0,6,5,3,7,0,0
-0.75,0.75,20.560491,1,1,26,1,18,1,1,1,1,0,0,0,0,5,6,4,6,0,0
-0.75,0.75,19.635898,1,1,27,1,19,1,1,1,1,0,0,0,0,6,5,5,7,0,0
-0.75,0.75,18.716066,1,1,28,1,20,1,1,1,1,0,0,0,0,5,4,6,6,0,0
-0.75,0.75,17.801351,1,1,29,1,21,1,1,1,1,0,0,0,0,4,5,5,5,0,0
-0.75,0.75,16.892192,1,1,30,1,22,1,1,1,1,0,0,0,0,3,4,4,4,0,0
-0.75,0.75,15.98913,1,1,31,1,23,1,1,1,1,0,0,0,0,4,3,5,5,0,0
