joystick_x,joystick_y,center_deviation,cursor_in_target,a_in_tolerance,a_deviation,b_in_tolerance,b_deviation,pump_1_flow,pump_2_flow,pump_3_flow,pump_4_flow,pump_5_flow,pump_6_flow,pump_7_flow,pump_8_flow,scale1,scale2,scale3,scale4,event_occured,reacted,signal_detection_0,signal_detection_HIT,signal_detection_MISS
0,0,1.394005,1,1,-8,1,-8,0,0,0,0,0,0,0,0,6,4,4,6,0,0,1,0,0
0,0,2.450629,1,1,-9,1,-9,0,0,0,0,0,0,0,0,7,3,3,7,0,0,1,0,0
0,0,3.60659,1,1,-10,1,-10,0,0,0,0,0,0,0,0,6,4,4,6,0,0,1,0,0
0,0,4.79018,1,1,-11,1,-11,0,0,0,0,0,0,0,0,5,3,5,5,0,0,1,0,0
-0.25,0.0,5.984735,1,1,-12,1,-12,0,0,0,0,0,0,0,0,6,4,4,4,0,0,1,0,0
-0.25,0.0,7.052733,1,1,-13,1,-13,0,0,0,0,0,0,0,0,7,5,3,5,0,0,1,0,0
-0.25,0.0,8.120297,1,1,-14,1,-14,0,0,0,0,0,0,0,0,6,4,4,6,0,0,1,0,0
-0.25,0.0,9.187351,1,1,-15,1,-15,0,0,0,0,0,0,0,0,5,3,5,5,0,0,1,0,0
-0.25,0.0,10.253834,1,1,-16,1,-16,0,0,0,0,0,0,0,0,4,4,4,6,0,0,1,0,0
-0.25,0.0,11.319693,1,1,-17,1,-17,0,0,0,0,0,0,0,0,3,3,3,7,0,0,1,0,0
-0.25,0.0,12.38488,1,1,-18,1,-18,0,0,0,0,0,0,0,0,4,4,4,6,0,0,1,0,0
-0.25,0.0,13.449351,1,1,-19,1,-19,0,0,0,0,0,0,0,0,5,5,5,5,0,0,1,0,0
-0.25,0.0,14.513064,1,1,-20,1,-20,0,0,0,0,0,0,0,0,4,4,4,4,0,0,1,0,0
-0.25,0.0,15.575975,1,1,-21,1,-21,0,0,0,0,0,0,0,0,5,3,5,5,0,0,1,0,0
-0.25,0.0,16.638045,1,1,-22,1,-22,0,0,0,0,0,0,0,0,4,4,6,4,0,0,1,0,0
-0.25,0.0,17.699233,1,1,-23,1,-23,0,1,0,0,0,0,0,0,5,5,7,5,0,0,1,0,0
-0.25,0.0,18.759499,1,1,-23,1,-24,0,1,0,1,0,0,0,0,4,6,6,6,0,0,1,0,0
-0.25,0.0,19.818803,1,1,-23,1,-24,0,1,0,1,0,0,0,0,3,7,5,5,0,0,1,0,0
-0.25,0.0,20.877108,1,1,-23,1,-24,0,1,0,1,0,0,0,0,4,6,4,4,0,0,1,0,0
-0.25,0.0,21.934372,1,1,-23,1,-24,0,1,0,1,0,0,0,0,3,5,5,5,0,0,1,0,0
-0.25,0.0,22.990559,1,1,-23,1,-24,0,1,0,1,0,0,0,0,4,6,6,4,0,0,1,0,0
-0.25,0.0,24.045628,1,1,-23,1,-24,0,1,0,1,0,0,0,0,5,5,5,3,0,0,1,0,0
-0.25,0.0,25.099541,1,1,-23,1,-24,0,1,0,1,0,0,0,0,4,4,4,4,0,0,1,0,0
-0.25,0.0,26.15226,1,1,-23,1,-24,0,1,0,1,0,0,0,0,3,5,3,5,0,0,1,0,0
-0.25,0.0,27.203745,1,1,-23,1,-24,0,1,0,1,0,0,0,0,4,4,4,4,0,0,1,0,0
-0.25,0.0,28.25396,1,1,-23,1,-24,0,1,0,1,0,0,0,0,3,5,5,3,0,0,1,0,0
-0.25,0.0,29.302865,1,1,-23,1,-24,0,1,0,1,0,0,0,0,4,4,4,4,0,0,1,0,0
-0.25,0.0,30.350423,1,1,-23,1,-24,0,1,0,1,0,0,0,0,3,3,5,3,0,0,1,0,0
-0.25,0.0,31.396595,1,1,-23,1,-24,0,1,0,1,0,0,0,0,4,4,4,4,0,0,1,0,0
-0.25,0.0,32.441342,1,1,-23,1,-24,0,1,0,1,0,0,0,0,5,3,5,5,0,0,1,0,0
-0.25,0.0,33.484628,1,1,-23,1,-24,0,1,0,1,0,0,0,0,6,4,6,4,0,0,1,0,0
-0.25,0.0,34.526414,1,1,-23,1,-24,0,1,0,1,0,0,0,0,5,5,7,5,0,0,1,0,0
-0.25,0.0,35.566662,1,1,-23,1,-24,0,1,0,1,0,0,0,0,4,4,6,6,0,0,1,0,0
-0.25,0.0,36.605335,1,1,-23,1,-24,0,1,0,1,0,0,0,0,3,3,7,7,0,0,1,0,0
-0.25,0.0,37.642394,1,1,-23,1,-24,0,1,0,1,0,0,0,0,4,4,6,6,0,0,1,0,0
-0.25,0.0,38.677802,1,1,-23,1,-24,0,1,0,1,0,0,0,0,5,3,7,7,0,0,1,0,0
-0.25,0.0,39.711521,1,1,-23,1,-24,0,1,0,1,0,0,0,0,6,4,6,6,0,0,1,0,0
-0.25,0.0,40.743514,1,1,-23,1,-24,0,1,0,1,0,0,0,0,5,5,7,7,0,0,1,0,0
-0.25,0.0,41.773743,1,1,-23,1,-24,0,1,0,1,0,0,0,0,4,4,6,6,0,0,1,0,0
-0.25,0.0,42.802171,1,1,-23,1,-24,0,1,0,1,0,0,0,0,5,5,7,5,0,0,1,0,0
-0.25,0.0,43.82876,1,1,-23,1,-24,0,1,0,1,0,0,0,0,6,6,6,6,0,0,1,0,0
-0.25,0.0,44.853473,1,1,-23,1,-24,0,1,0,1,0,0,0,0,7,5,5,5,0,0,1,0,0
-0.25,0.0,45.876273,1,1,-23,1,-24,0,1,0,1,0,0,0,0,6,6,6,6,0,0,1,0,0
-2.25,-1.25,46.897122,1,1,-23,1,-24,0,1,0,1,0,0,0,0,7,5,5,7,0,0,1,0,0
-2.25,-1.25,45.853139,1,1,-23,1,-24,0,1,0,1,0,0,0,0,6,4,6,6,0,0,1,0,0
-2.25,-1.25,44.835888,1,1,-23,1,-24,0,1,0,1,0,0,0,0,5,3,7,5,0,0,1,0,0
-2.25,-1.25,43.84734,1,1,-23,1,-24,0,1,0,1,0,0,0,0,6,4,6,4,0,0,1,0,0
-2.25,-1.25,42.889599,1,1,-23,1,-24,0,1,0,1,0,0,0,0,5,3,5,5,0,0,1,0,0
-2.25,-1.25,41.964899,1,1,-23,1,-24,0,1,0,1,0,0,0,0,6,4,6,6,0,0,1,0,0
-2.25,-1.25,41.075602,1,1,-23,1,-24,0,1,0,1,0,0,0,0,7,5,5,7,0,0,1,0,0
-2.25,-1.25,40.224195,1,1,-23,1,-24,0,1,0,1,0,0,0,0,6,6,4,6,0,0,1,0,0
-2.25,-1.75,39.413281,1,1,-23,1,-24,0,1,0,1,0,0,0,0,5,7,5,7,0,0,1,0,0
-2.25,-1.75,38.161781,1,1,-23,1,-24,0,1,0,1,0,0,0,0,6,6,4,6,0,0,1,0,0
-2.25,-1.75,36.948069,1,1,-23,1,-24,0,1,0,1,0,0,0,0,7,7,3,5,0,0,1,0,0
-2.25,-1.75,35.776253,1,1,-23,1,-24,0,1,0,1,0,0,0,0,6,6,4,4,0,0,1,0,0
-2.25,-1.75,34.650862,1,1,-23,1,-24,0,1,0,1,0,0,0,0,7,5,5,3,0,0,1,0,0
-2.25,-1.75,33.576855,1,1,-23,1,-24,0,1,0,1,0,0,0,0,6,6,6,4,0,0,1,0,0
-2.25,-1.75,32.559628,1,1,-23,1,-24,0,1,0,1,0,0,0,0,5,5,5,3,0,0,1,0,0
-2.25,-1.75,31.604989,1,1,-23,1,-24,0,1,0,1,0,0,0,0,4,6,6,4,0,0,1,0,0
-2.25,-1.75,30.71912,1,1,-23,1,-24,0,1,0,1,0,0,0,0,5,5,7,3,0,0,1,0,0
-2.25,-1.75,29.908491,1,1,-23,1,-24,0,1,0,1,0,0,0,0,4,4,6,4,0,0,1,0,0
-2.25,-1.75,29.179754,1,1,-23,1,-24,0,1,0,1,0,0,0,0,3,5,7,3,0,0,1,0,0
-2.25,-1.75,28.539577,1,1,-23,1,-24,0,1,0,1,0,0,0,0,4,6,6,4,0,0,1,0,0
-2.25,-1.75,27.994449,1,1,-23,1,-24,0,1,0,1,0,0,0,0,5,7,7,5,0,0,1,0,0
-2.25,-1.75,27.55044,1,1,-23,1,-24,0,1,0,1,0,0,0,0,6,6,6,4,0,0,1,0,0
-2.25,-1.75,27.212943,1,1,-23,1,-24,0,1,0,1,0,0,0,0,5,5,5,3,0,0,1,0,0
-2.25,-1.75,26.986408,1,1,-23,1,-24,0,1,0,1,0,0,0,0,4,4,6,4,0,0,1,0,0
-2.25,-1.75,26.874107,1,1,-23,1,-24,0,1,0,1,0,0,0,0,3,5,5,3,0,0,1,0,0
-2.25,-1.75,26.877948,1,1,-23,1,-24,0,1,0,1,0,0,0,0,4,6,4,4,0,0,1,0,0
-2.0,-1.75,26.998362,1,1,-23,1,-24,0,1,0,1,0,0,0,0,3,5,5,3,0,0,1,0,0
-1.5,-1.5,27.072896,1,1,-23,1,-24,0,1,0,1,0,0,0,0,4,4,4,4,0,0,1,0,0
-1.25,-1.25,27.081935,1,1,-23,1,-24,0,1,0,1,0,0,0,0,3,5,3,5,0,0,1,0,0
-1.25,-1.25,27.13558,1,1,-23,1,-24,0,1,0,1,0,0,0,0,4,4,4,6,0,0,1,0,0
-1.25,-1.25,27.205462,1,1,-23,1,-24,0,1,0,1,0,0,0,0,5,3,5,7,0,0,1,0,0
-1.25,-1.25,27.291659,1,1,-23,1,-24,0,1,0,1,0,0,0,0,6,4,6,6,0,0,1,0,0
-1.0,-1.25,27.394227,1,1,-23,1,-24,0,1,0,1,0,0,0,0,5,5,5,7,0,0,1,0,0
-1.0,-1.25,27.323991,1,1,-23,1,-24,0,1,0,1,0,0,0,0,6,6,4,6,0,0,1,0,0
-1.0,-1.25,27.263072,1,1,-23,1,-24,0,1,0,1,0,0,0,0,5,7,3,7,0,0,1,0,0
-1.0,-1.25,27.211709,1,1,-23,1,-24,0,1,0,1,0,0,0,0,6,6,4,6,0,0,1,0,0
-1.0,-1.25,27.170142,1,1,-23,1,-24,0,1,0,1,0,0,0,0,7,7,5,7,0,0,1,0,0
-1.0,-1.25,27.138601,1,1,-23,1,-24,0,1,0,1,0,0,0,0,6,6,4,6,0,0,1,0,0
-1.0,-1.25,27.117313,1,1,-24,1,-24,0,0,0,1,0,0,0,0,7,7,5,7,0,0,1,0,0
-1.0,-1.25,27.106496,1,1,-25,1,-24,0,0,0,1,0,0,0,0,6,6,6,6,0,0,1,0,0
-1.0,-1.25,27.106363,1,1,-26,1,-24,0,0,0,1,0,0,0,0,7,7,7,5,0,0,1,0,0
-1.0,-1.25,27.117116,1,1,-27,1,-24,0,0,0,1,0,0,0,0,6,6,6,6,0,0,1,0,0
-1.0,-1.25,27.138948,1,1,-28,1,-24,0,0,0,1,0,0,0,0,5,7,5,5,0,0,1,0,0
-1.0,-1.25,27.172045,1,1,-29,1,-24,0,0,0,1,0,0,0,0,6,6,6,6,0,0,1,0,0
-1.0,-1.25,27.216578,1,1,-30,1,-24,0,0,0,1,0,0,0,0,7,7,7,5,0,0,1,0,0
-1.0,-1.25,27.272709,1,1,-31,1,-24,0,0,0,1,0,0,0,0,6,6,6,4,0,0,1,0,0
-1.0,-1.25,27.340589,1,1,-32,1,-24,0,0,0,1,0,0,0,0,7,5,7,3,0,0,1,0,0
-1.0,-1.25,27.420355,1,1,-33,1,-24,0,0,0,1,0,0,0,0,6,6,6,4,0,0,1,0,0
-1.0,-1.25,27.512131,1,1,-34,1,-24,0,0,0,1,0,0,0,0,5,7,5,3,0,0,1,0,0
-1.0,-1.25,27.61603,1,1,-35,1,-24,0,0,0,1,0,0,0,0,6,6,6,4,0,0,1,0,0
-1.0,-1.25,27.732149,1,1,-36,1,-24,0,0,0,1,0,0,0,0,5,5,7,3,0,0,1,0,0
-1.0,-1.25,27.860575,1,1,-37,1,-24,0,0,0,1,0,0,0,0,4,6,6,4,0,0,1,0,0
-1.0,-1.25,28.001377,1,1,-38,1,-24,0,0,0,1,0,0,0,0,5,7,7,5,0,0,1,0,0
-1.0,-1.25,28.154615,1,1,-39,1,-24,0,0,0,1,0,0,0,0,6,6,6,4,0,0,1,0,0
-1.0,-1.25,28.320333,1,1,-40,1,-24,0,0,0,1,0,0,0,0,7,5,5,5,0,0,1,0,0
-1.0,-1.25,28.498561,1,1,-41,1,-24,0,0,0,1,0,0,0,0,6,4,6,4,0,0,1,0,0
-1.0,-1.25,28.689319,1,1,-42,1,-24,0,0,0,1,0,0,0,0,7,5,7,3,0,0,1,0,0
-1.0,-1.25,28.892612,1,1,-43,1,-24,0,0,0,1,0,0,0,0,6,6,6,4,0,0,1,0,0
-1.0,-1.25,29.108434,1,1,-44,1,-24,0,1,0,1,0,0,0,0,7,5,7,5,0,0,1,0,0
-1.0,-1.25,29.336767,1,1,-44,1,-24,0,1,0,1,0,0,0,0,6,6,6,4,0,0,1,0,0
-1.0,-1.25,29.577582,1,1,-44,1,-24,0,1,0,1,0,0,0,0,5,5,7,3,0,0,1,0,0
-1.0,-1.25,29.830839,1,1,-44,1,-24,0,1,0,1,0,0,0,0,4,6,6,4,0,0,1,0,0
-1.0,-1.25,30.096489,1,1,-44,1,-24,0,1,0,1,0,0,0,0,3,5,5,5,0,0,1,0,0
-1.0,-1.25,30.374472,1,1,-44,1,-24,0,1,0,1,0,0,0,0,4,4,4,6,0,0,1,0,0
-1.0,-1.25,30.664721,1,1,-44,1,-24,0,1,0,1,0,0,0,0,3,3,5,5,0,0,1,0,0
-1.0,-1.25,30.96716,1,1,-44,1,-24,0,1,0,1,0,0,0,0,4,4,4,4,0,0,1,0,0
-1.0,-1.25,31.281706,1,1,-44,1,-24,0,1,0,1,0,0,0,0,5,5,5,5,0,0,1,0,0
-1.0,-1.25,31.608271,1,1,-44,1,-24,0,1,0,1,0,0,0,0,6,6,4,6,0,0,1,0,0
-1.0,-1.25,31.946758,1,1,-44,1,-24,0,1,0,1,0,0,0,0,5,5,3,5,0,0,1,0,0
-1.0,-1.25,32.297068,1,1,-44,1,-24,0,1,0,1,0,0,0,0,4,6,4,4,0,0,1,0,0
-1.0,-1.25,32.659094,1,1,-44,1,-24,0,1,0,1,0,0,0,0,5,7,3,5,0,0,1,0,0
-1.0,-1.25,33.032729,1,1,-44,1,-24,0,1,0,1,0,0,0,0,4,6,4,4,0,0,1,0,0
-1.0,-1.25,33.417859,1,1,-44,1,-24,0,1,0,1,0,0,0,0,3,7,5,5,0,0,1,0,0
-1.0,-1.25,33.81437,1,1,-44,1,-24,0,1,0,1,0,0,0,0,4,6,4,4,0,0,1,0,0
-1.0,-1.25,34.222145,1,1,-44,1,-24,0,1,0,1,0,0,0,0,3,5,3,5,0,0,1,0,0
-1.0,-1.25,34.641064,1,1,-44,1,-24,0,1,0,1,0,0,0,0,4,6,10,6,0,0,1,0,0
-1.0,-1.25,35.071009,1,1,-44,1,-24,0,1,0,1,0,0,0,0,5,7,9,5,1,0,1,0,0
-1.0,-1.25,35.511858,1,1,-44,1,-24,0,1,0,1,0,0,0,0,4,6,10,4,1,0,1,0,0
-1.0,-1.25,35.96349,1,1,-44,1,-24,0,1,0,1,0,0,0,0,5,7,9,3,1,0,1,0,0
-1.0,-1.25,36.425785,1,1,-44,1,-24,0,1,0,1,0,0,0,0,4,6,8,4,1,0,1,0,0
-1.0,-1.25,36.898624,1,1,-44,1,-24,0,1,0,1,0,0,0,0,3,7,9,3,1,0,1,0,0
-1.0,-1.25,37.381886,1,1,-44,1,-24,0,1,0,1,0,0,0,0,4,6,10,4,1,0,1,0,0
